4282,Blue 072 C,#050d9e
4283,Blue 072 U,#3943ac
4284,Bright Red C,#f93822
4285,Cool Gray 1 C,#dad8d6
4286,Cool Gray 10 C,#646469
4287,Cool Gray 10 U,#7f8286
4288,Cool Gray 11 C,#555559
4289,Cool Gray 11 U,#797c80
4290,Cool Gray 2 C,#d2cfcd
4291,Cool Gray 2 U,#cac9c8
4292,Cool Gray 3 U,#c5c3c3
4293,Cool Gray 4 C,#bcbbba
4294,Cool Gray 4 U,#b7b6b8
4295,Cool Gray 5 C,#b3b1b1
4296,Cool Gray 5 U,#abaeb0
4297,Cool Gray 6 C,#a9a8a9
4298,Cool Gray 6 U,#a2a4a6
4299,Cool Gray 7 C,#999899
4300,Cool Gray 8 C,#8a8a8d
4301,Cool Gray 8 U,#919498
4302,Cool Gray 9 C,#777779
4303,Cool Gray 9 U,#878a8e
4304,Green C,#00a887
4305,Green U,#00a88e
4306,Orange 021 C,#ff5000
4307,Orange 021 U,#ff6d2e
4308,Pink C,#d62598
4309,Process Blue C,#0081c9
4310,Process Blue U,#0081c4
4311,Purple C,#c126b8
4312,Purple U,#c252b4
4313,Red 032 C,#f6323e
4314,Red 032 U,#fd4f57
4315,Reflex Blue C,#001588
4316,Reflex Blue U,#38499b
4317,Rhodamine Red C,#e70094
4318,Rhodamine Red U,#e94b97
4319,Rubine Red C,#d60056
4320,Rubine Red U,#e1457c
4321,Violet C,#430098
4322,Violet U,#7459b1
4323,Warm Gray 1 C,#d8d1c9
4324,Warm Gray 1 U,#dbd4cd
4325,Warm Gray 10 C,#7b6d65
4326,Warm Gray 10 U,#827a78
4327,Warm Gray 11 C,#706258
4328,Warm Gray 11 U,#7d7573
4329,Warm Gray 2 C,#cdc3bb
4330,Warm Gray 2 U,#cec7c0
4331,Warm Gray 3 C,#c1b7af
4332,Warm Gray 3 U,#beb5af
4333,Warm Gray 4 C,#b6ada4
4334,Warm Gray 4 U,#b3aaa4
4335,Warm Gray 5 C,#aea198
4336,Warm Gray 5 U,#a8a09b
4337,Warm Gray 6 U,#a29a95
4338,Warm Gray 7 C,#978b82
4339,Warm Gray 7 U,#978e8a
4340,Warm Gray 8 C,#8e8279
4341,Warm Gray 8 U,#8e8682
4342,Warm Gray 9 C,#85776f
4343,Warm Gray 9 U,#867e7c
4344,Warm Red C,#ff4337
4345,Warm Red U,#ff665b
4346,Yellow 012 C,#ffd700
4347,Yellow C,#ffdd00
